index,accuracy,penalty
1535,2,0.0625
1536,2,0.0125
1537,3,0.01875
1538,3,0.01875
1539,4,0.025
1540,3,0.01875
1541,4,0.025
1542,4,0.025
1543,3,0.03125
1544,3,0.01875
1545,4,0.025
1546,4,0.025
1547,3,0.03125
1548,4,0.025
1549,3,0.03125
1550,3,0.03125
1551,2,0.0375
1552,3,0.01875
1553,4,0.025
1554,4,0.025
1555,3,0.03125
1556,4,0.025
1557,3,0.03125
1558,3,0.03125
1559,2,0.0375
1560,4,0.025
1561,3,0.03125
1562,3,0.03125
1563,2,0.0375
1564,3,0.03125
1565,2,0.0375
1566,2,0.0375
1567,1,0.04375
1568,3,0.01875
1569,4,0.025
1570,4,0.025
1571,3,0.03125
1572,4,0.025
1573,3,0.03125
1574,3,0.03125
1575,2,0.0375
1576,4,0.025
1577,3,0.03125
1578,3,0.03125
1579,2,0.0375
1580,3,0.03125
1581,2,0.0375
1582,2,0.0375
1583,1,0.04375
1584,4,0.025
1585,3,0.03125
1586,3,0.03125
1587,2,0.0375
1588,3,0.03125
1589,2,0.0375
1590,2,0.0375
1591,1,0.04375
1592,3,0.03125
1593,2,0.0375
1594,2,0.0375
1595,1,0.04375
1596,2,0.0375
1597,1,0.04375
1598,1,0.04375
1599,0,0.05
1600,3,0.01875
1601,4,0.025
1602,4,0.025
1603,3,0.03125
1604,4,0.025
1605,3,0.03125
1606,3,0.03125
1607,2,0.0375
1608,4,0.025
1609,3,0.03125
1610,3,0.03125
1611,2,0.0375
1612,3,0.03125
1613,2,0.0375
1614,2,0.0375
1615,1,0.04375
1616,4,0.025
1617,3,0.03125
1618,3,0.03125
1619,2,0.0375
1620,3,0.03125
1621,2,0.0375
1622,2,0.0375
1623,1,0.04375
1624,3,0.03125
1625,2,0.0375
1626,2,0.0375
1627,1,0.04375
1628,2,0.0375
1629,1,0.04375
1630,1,0.04375
1631,0,0.05
1632,4,0.025
1633,3,0.03125
1634,3,0.03125
1635,2,0.0375
1636,3,0.03125
1637,2,0.0375
1638,2,0.0375
1639,1,0.04375
1640,3,0.03125
1641,2,0.0375
1642,2,0.0375
1643,1,0.04375
1644,2,0.0375
1645,1,0.04375
1646,1,0.04375
1647,0,0.05
1648,3,0.03125
1649,2,0.0375
1650,2,0.0375
1651,1,0.04375
1652,2,0.0375
1653,1,0.04375
1654,1,0.04375
1655,0,0.05
1656,2,0.0375
1657,1,0.04375
1658,1,0.04375
1659,0,0.05
1660,1,0.04375
1661,0,0.05
1662,0,0.05
1663,1,0.05625
1664,3,0.01875
1665,4,0.025
1666,4,0.025
1667,3,0.03125
1668,4,0.025
1669,3,0.03125
1670,3,0.03125
1671,2,0.0375
1672,4,0.025
1673,3,0.03125
1674,3,0.03125
1675,2,0.0375
1676,3,0.03125
1677,2,0.0375
1678,2,0.0375
1679,1,0.04375
1680,4,0.025
1681,3,0.03125
1682,3,0.03125
1683,2,0.0375
1684,3,0.03125
1685,2,0.0375
1686,2,0.0375
1687,1,0.04375
1688,3,0.03125
1689,2,0.0375
1690,2,0.0375
1691,1,0.04375
1692,2,0.0375
1693,1,0.04375
1694,1,0.04375
1695,0,0.05
1696,4,0.025
1697,3,0.03125
1698,3,0.03125
1699,2,0.0375
1700,3,0.03125
1701,2,0.0375
1702,2,0.0375
1703,1,0.04375
1704,3,0.03125
1705,2,0.0375
1706,2,0.0375
1707,1,0.04375
1708,2,0.0375
1709,1,0.04375
1710,1,0.04375
1711,0,0.05
1712,3,0.03125
1713,2,0.0375
1714,2,0.0375
1715,1,0.04375
1716,2,0.0375
1717,1,0.04375
1718,1,0.04375
1719,0,0.05
1720,2,0.0375
1721,1,0.04375
1722,1,0.04375
1723,0,0.05
1724,1,0.04375
1725,0,0.05
1726,0,0.05
1727,1,0.05625
1728,4,0.025
1729,3,0.03125
1730,3,0.03125
1731,2,0.0375
1732,3,0.03125
1733,2,0.0375
1734,2,0.0375
1735,1,0.04375
1736,3,0.03125
1737,2,0.0375
1738,2,0.0375
1739,1,0.04375
1740,2,0.0375
1741,1,0.04375
1742,1,0.04375
1743,0,0.05
1744,3,0.03125
1745,2,0.0375
1746,2,0.0375
1747,1,0.04375
1748,2,0.0375
1749,1,0.04375
1750,1,0.04375
1751,0,0.05
1752,2,0.0375
1753,1,0.04375
1754,1,0.04375
1755,0,0.05
1756,1,0.04375
1757,0,0.05
1758,0,0.05
1759,1,0.05625
1760,3,0.03125
1761,2,0.0375
1762,2,0.0375
1763,1,0.04375
1764,2,0.0375
1765,1,0.04375
1766,1,0.04375
1767,0,0.05
1768,2,0.0375
1769,1,0.04375
1770,1,0.04375
1771,0,0.05
1772,1,0.04375
1773,0,0.05
1774,0,0.05
1775,1,0.05625
1776,2,0.0375
1777,1,0.04375
1778,1,0.04375
1779,0,0.05
1780,1,0.04375
1781,0,0.05
1782,0,0.05
1783,1,0.05625
1784,1,0.04375
1785,0,0.05
1786,0,0.05
1787,1,0.05625
1788,0,0.05
1789,1,0.05625
1790,1,0.05625
1791,2,0.0625
1792,3,0.01875
1793,4,0.025
1794,4,0.025
1795,3,0.03125
1796,4,0.025
1797,3,0.03125
1798,3,0.03125
1799,2,0.0375
1800,4,0.025
1801,3,0.03125
1802,3,0.03125
1803,2,0.0375
1804,3,0.03125
1805,2,0.0375
1806,2,0.0375
1807,1,0.04375
1808,4,0.025
1809,3,0.03125
1810,3,0.03125
1811,2,0.0375
1812,3,0.03125
1813,2,0.0375
1814,2,0.0375
1815,1,0.04375
1816,3,0.03125
1817,2,0.0375
1818,2,0.0375
1819,1,0.04375
1820,2,0.0375
1821,1,0.04375
1822,1,0.04375
1823,0,0.05
1824,4,0.025
1825,3,0.03125
1826,3,0.03125
1827,2,0.0375
1828,3,0.03125
1829,2,0.0375
1830,2,0.0375
1831,1,0.04375
1832,3,0.03125
1833,2,0.0375
1834,2,0.0375
1835,1,0.04375
1836,2,0.0375
1837,1,0.04375
1838,1,0.04375
1839,0,0.05
1840,3,0.03125
1841,2,0.0375
1842,2,0.0375
1843,1,0.04375
1844,2,0.0375
1845,1,0.04375
1846,1,0.04375
1847,0,0.05
1848,2,0.0375
1849,1,0.04375
1850,1,0.04375
1851,0,0.05
1852,1,0.04375
1853,0,0.05
1854,0,0.05
1855,1,0.05625
1856,4,0.025
1857,3,0.03125
1858,3,0.03125
1859,2,0.0375
1860,3,0.03125
1861,2,0.0375
1862,2,0.0375
1863,1,0.04375
1864,3,0.03125
1865,2,0.0375
1866,2,0.0375
1867,1,0.04375
1868,2,0.0375
1869,1,0.04375
1870,1,0.04375
1871,0,0.05
1872,3,0.03125
1873,2,0.0375
1874,2,0.0375
1875,1,0.04375
1876,2,0.0375
1877,1,0.04375
1878,1,0.04375
1879,0,0.05
1880,2,0.0375
1881,1,0.04375
1882,1,0.04375
1883,0,0.05
1884,1,0.04375
1885,0,0.05
1886,0,0.05
1887,1,0.05625
1888,3,0.03125
1889,2,0.0375
1890,2,0.0375
1891,1,0.04375
1892,2,0.0375
1893,1,0.04375
1894,1,0.04375
1895,0,0.05
1896,2,0.0375
1897,1,0.04375
1898,1,0.04375
1899,0,0.05
1900,1,0.04375
1901,0,0.05
1902,0,0.05
1903,1,0.05625
1904,2,0.0375
1905,1,0.04375
1906,1,0.04375
1907,0,0.05
1908,1,0.04375
1909,0,0.05
1910,0,0.05
1911,1,0.05625
1912,1,0.04375
1913,0,0.05
1914,0,0.05
1915,1,0.05625
1916,0,0.05
1917,1,0.05625
1918,1,0.05625
1919,2,0.0625
1920,4,0.025
1921,3,0.03125
1922,3,0.03125
1923,2,0.0375
1924,3,0.03125
1925,2,0.0375
1926,2,0.0375
1927,1,0.04375
1928,3,0.03125
1929,2,0.0375
1930,2,0.0375
1931,1,0.04375
1932,2,0.0375
1933,1,0.04375
1934,1,0.04375
1935,0,0.05
1936,3,0.03125
1937,2,0.0375
1938,2,0.0375
1939,1,0.04375
1940,2,0.0375
1941,1,0.04375
1942,1,0.04375
1943,0,0.05
1944,2,0.0375
1945,1,0.04375
1946,1,0.04375
1947,0,0.05
1948,1,0.04375
1949,0,0.05
1950,0,0.05
1951,1,0.05625
1952,3,0.03125
1953,2,0.0375
1954,2,0.0375
1955,1,0.04375
1956,2,0.0375
1957,1,0.04375
1958,1,0.04375
1959,0,0.05
1960,2,0.0375
1961,1,0.04375
1962,1,0.04375
1963,0,0.05
1964,1,0.04375
1965,0,0.05
1966,0,0.05
1967,1,0.05625
1968,2,0.0375
1969,1,0.04375
1970,1,0.04375
1971,0,0.05
1972,1,0.04375
1973,0,0.05
1974,0,0.05
1975,1,0.05625
1976,1,0.04375
1977,0,0.05
1978,0,0.05
1979,1,0.05625
1980,0,0.05
1981,1,0.05625
1982,1,0.05625
1983,2,0.0625
1984,3,0.03125
1985,2,0.0375
1986,2,0.0375
1987,1,0.04375
1988,2,0.0375
1989,1,0.04375
1990,1,0.04375
1991,0,0.05
1992,2,0.0375
1993,1,0.04375
1994,1,0.04375
1995,0,0.05
1996,1,0.04375
1997,0,0.05
1998,0,0.05
1999,1,0.05625
2000,2,0.0375
2001,1,0.04375
2002,1,0.04375
2003,0,0.05
2004,1,0.04375
2005,0,0.05
2006,0,0.05
2007,1,0.05625
2008,1,0.04375
2009,0,0.05
2010,0,0.05
2011,1,0.05625
2012,0,0.05
2013,1,0.05625
2014,1,0.05625
2015,2,0.0625
2016,2,0.0375
2017,1,0.04375
2018,1,0.04375
2019,0,0.05
2020,1,0.04375
2021,0,0.05
2022,0,0.05
2023,1,0.05625
2024,1,0.04375
2025,0,0.05
2026,0,0.05
2027,1,0.05625
2028,0,0.05
2029,1,0.05625
2030,1,0.05625
2031,2,0.0625
2032,1,0.04375
2033,0,0.05
2034,0,0.05
2035,1,0.05625
2036,0,0.05
2037,1,0.05625
2038,1,0.05625
2039,2,0.0625
2040,0,0.05
2041,1,0.05625
2042,1,0.05625
2043,2,0.0625
2044,1,0.05625
2045,2,0.0625
2046,2,0.0625
2047,3,0.06875
2048,1,0.00625
2049,2,0.0125
2050,2,0.0125
2051,3,0.01875
2052,2,0.0125
2053,3,0.01875
2054,3,0.01875
2055,4,0.025
2056,2,0.0125
2057,3,0.01875
2058,3,0.01875
2059,4,0.025
2060,3,0.01875
2061,4,0.025
2062,4,0.025
2063,3,0.03125
2064,2,0.0125
2065,3,0.01875
2066,3,0.01875
2067,4,0.025
2068,3,0.01875
2069,4,0.025
2070,4,0.025
2071,3,0.03125
2072,3,0.01875
2073,4,0.025
2074,4,0.025
2075,3,0.03125
2076,4,0.025
2077,3,0.03125
2078,3,0.03125
2079,2,0.0375
2080,2,0.0125
2081,3,0.01875
2082,3,0.01875
2083,4,0.025
2084,3,0.01875
2085,4,0.025
2086,4,0.025
2087,3,0.03125
2088,3,0.01875
2089,4,0.025
2090,4,0.025
2091,3,0.03125
2092,4,0.025
2093,3,0.03125
2094,3,0.03125
2095,2,0.0375
2096,3,0.01875
2097,4,0.025
2098,4,0.025
2099,3,0.03125
2100,4,0.025
2101,3,0.03125
2102,3,0.03125
2103,2,0.0375
2104,4,0.025
2105,3,0.03125
2106,3,0.03125
2107,2,0.0375
2108,3,0.03125
2109,2,0.0375
2110,2,0.0375
2111,1,0.04375
2112,2,0.0125
2113,3,0.01875
2114,3,0.01875
2115,4,0.025
2116,3,0.01875
2117,4,0.025
2118,4,0.025
2119,3,0.03125
2120,3,0.01875
2121,4,0.025
2122,4,0.025
2123,3,0.03125
2124,4,0.025
2125,3,0.03125
2126,3,0.03125
2127,2,0.0375
2128,3,0.01875
2129,4,0.025
2130,4,0.025
2131,3,0.03125
2132,4,0.025
2133,3,0.03125
2134,3,0.03125
2135,2,0.0375
2136,4,0.025
2137,3,0.03125
2138,3,0.03125
2139,2,0.0375
2140,3,0.03125
2141,2,0.0375
2142,2,0.0375
2143,1,0.04375
2144,3,0.01875
2145,4,0.025
2146,4,0.025
2147,3,0.03125
2148,4,0.025
2149,3,0.03125
2150,3,0.03125
2151,2,0.0375
2152,4,0.025
2153,3,0.03125
2154,3,0.03125
2155,2,0.0375
2156,3,0.03125
2157,2,0.0375
2158,2,0.0375
2159,1,0.04375
2160,4,0.025
2161,3,0.03125
2162,3,0.03125
2163,2,0.0375
2164,3,0.03125
2165,2,0.0375
2166,2,0.0375
2167,1,0.04375
2168,3,0.03125
2169,2,0.0375
2170,2,0.0375
2171,1,0.04375
2172,2,0.0375
2173,1,0.04375
2174,1,0.04375
2175,0,0.05
2176,2,0.0125
2177,3,0.01875
2178,3,0.01875
2179,4,0.025
2180,3,0.01875
2181,4,0.025
2182,4,0.025
2183,3,0.03125
2184,3,0.01875
2185,4,0.025
2186,4,0.025
2187,3,0.03125
2188,4,0.025
2189,3,0.03125
2190,3,0.03125
2191,2,0.0375
2192,3,0.01875
2193,4,0.025
2194,4,0.025
2195,3,0.03125
2196,4,0.025
2197,3,0.03125
2198,3,0.03125
2199,2,0.0375
2200,4,0.025
2201,3,0.03125
2202,3,0.03125
2203,2,0.0375
2204,3,0.03125
2205,2,0.0375
2206,2,0.0375
2207,1,0.04375
2208,3,0.01875
2209,4,0.025
2210,4,0.025
2211,3,0.03125
2212,4,0.025
2213,3,0.03125
2214,3,0.03125
2215,2,0.0375
2216,4,0.025
2217,3,0.03125
2218,3,0.03125
2219,2,0.0375
2220,3,0.03125
2221,2,0.0375
2222,2,0.0375
2223,1,0.04375
2224,4,0.025
2225,3,0.03125
2226,3,0.03125
2227,2,0.0375
2228,3,0.03125
2229,2,0.0375
2230,2,0.0375
2231,1,0.04375
2232,3,0.03125
2233,2,0.0375
2234,2,0.0375
2235,1,0.04375
2236,2,0.0375
2237,1,0.04375
2238,1,0.04375
2239,0,0.05
2240,3,0.01875
2241,4,0.025
2242,4,0.025
2243,3,0.03125
2244,4,0.025
2245,3,0.03125
2246,3,0.03125
2247,2,0.0375
2248,4,0.025
2249,3,0.03125
2250,3,0.03125
2251,2,0.0375
2252,3,0.03125
2253,2,0.0375
2254,2,0.0375
2255,1,0.04375
2256,4,0.025
2257,3,0.03125
2258,3,0.03125
2259,2,0.0375
2260,3,0.03125
2261,2,0.0375
2262,2,0.0375
2263,1,0.04375
2264,3,0.03125
2265,2,0.0375
2266,2,0.0375
2267,1,0.04375
2268,2,0.0375
2269,1,0.04375
2270,1,0.04375
2271,0,0.05
2272,4,0.025
2273,3,0.03125
2274,3,0.03125
2275,2,0.0375
2276,3,0.03125
2277,2,0.0375
2278,2,0.0375
2279,1,0.04375
2280,3,0.03125
2281,2,0.0375
2282,2,0.0375
2283,1,0.04375
2284,2,0.0375
2285,1,0.04375
2286,1,0.04375
2287,0,0.05
2288,3,0.03125
2289,2,0.0375
2290,2,0.0375
2291,1,0.04375
2292,2,0.0375
2293,1,0.04375
2294,1,0.04375
2295,0,0.05
2296,2,0.0375
2297,1,0.04375
2298,1,0.04375
2299,0,0.05
2300,1,0.04375
2301,0,0.05
2302,0,0.05
2303,1,0.05625
2304,2,0.0125
2305,3,0.01875
2306,3,0.01875
2307,4,0.025
2308,3,0.01875
2309,4,0.025
2310,4,0.025
2311,3,0.03125
2312,3,0.01875
2313,4,0.025
2314,4,0.025
2315,3,0.03125
2316,4,0.025
2317,3,0.03125
2318,3,0.03125
2319,2,0.0375
2320,3,0.01875
2321,4,0.025
2322,4,0.025
2323,3,0.03125
2324,4,0.025
2325,3,0.03125
2326,3,0.03125
2327,2,0.0375
2328,4,0.025
2329,3,0.03125
2330,3,0.03125
2331,2,0.0375
2332,3,0.03125
2333,2,0.0375
2334,2,0.0375
2335,1,0.04375
2336,3,0.01875
2337,4,0.025
2338,4,0.025
2339,3,0.03125
2340,4,0.025
2341,3,0.03125
2342,3,0.03125
2343,2,0.0375
2344,4,0.025
2345,3,0.03125
2346,3,0.03125
2347,2,0.0375
2348,3,0.03125
2349,2,0.0375
2350,2,0.0375
2351,1,0.04375
2352,4,0.025
2353,3,0.03125
2354,3,0.03125
2355,2,0.0375
2356,3,0.03125
2357,2,0.0375
2358,2,0.0375
2359,1,0.04375
2360,3,0.03125
2361,2,0.0375
2362,2,0.0375
2363,1,0.04375
2364,2,0.0375
2365,1,0.04375
2366,1,0.04375
2367,0,0.05
2368,3,0.01875
2369,4,0.025
2370,4,0.025
2371,3,0.03125
2372,4,0.025
2373,3,0.03125
2374,3,0.03125
2375,2,0.0375
2376,4,0.025
2377,3,0.03125
2378,3,0.03125
2379,2,0.0375
2380,3,0.03125
2381,2,0.0375
2382,2,0.0375
2383,1,0.04375
2384,4,0.025
2385,3,0.03125
2386,3,0.03125
2387,2,0.0375
2388,3,0.03125
2389,2,0.0375
2390,2,0.0375
2391,1,0.04375
2392,3,0.03125
2393,2,0.0375
2394,2,0.0375
2395,1,0.04375
2396,2,0.0375
2397,1,0.04375
2398,1,0.04375
2399,0,0.05
2400,4,0.025
2401,3,0.03125
2402,3,0.03125
2403,2,0.0375
2404,3,0.03125
2405,2,0.0375
2406,2,0.0375
2407,1,0.04375
2408,3,0.03125
2409,2,0.0375
2410,2,0.0375
2411,1,0.04375
2412,2,0.0375
2413,1,0.04375
2414,1,0.04375
2415,0,0.05
2416,3,0.03125
2417,2,0.0375
2418,2,0.0375
2419,1,0.04375
2420,2,0.0375
2421,1,0.04375
2422,1,0.04375
2423,0,0.05
2424,2,0.0375
2425,1,0.04375
2426,1,0.04375
2427,0,0.05
2428,1,0.04375
2429,0,0.05
2430,0,0.05
2431,1,0.05625
2432,3,0.01875
2433,4,0.025
2434,4,0.025
2435,3,0.03125
2436,4,0.025
2437,3,0.03125
2438,3,0.03125
2439,2,0.0375
2440,4,0.025
2441,3,0.03125
2442,3,0.03125
2443,2,0.0375
2444,3,0.03125
2445,2,0.0375
2446,2,0.0375
2447,1,0.04375
2448,4,0.025
2449,3,0.03125
2450,3,0.03125
2451,2,0.0375
2452,3,0.03125
2453,2,0.0375
2454,2,0.0375
2455,1,0.04375
2456,3,0.03125
2457,2,0.0375
2458,2,0.0375
2459,1,0.04375
2460,2,0.0375
2461,1,0.04375
2462,1,0.04375
2463,0,0.05
2464,4,0.025
2465,3,0.03125
2466,3,0.03125
2467,2,0.0375
2468,3,0.03125
2469,2,0.0375
2470,2,0.0375
2471,1,0.04375
2472,3,0.03125
2473,2,0.0375
2474,2,0.0375
2475,1,0.04375
2476,2,0.0375
2477,1,0.04375
2478,1,0.04375
2479,0,0.05
2480,3,0.03125
2481,2,0.0375
2482,2,0.0375
2483,1,0.04375
2484,2,0.0375
2485,1,0.04375
2486,1,0.04375
2487,0,0.05
2488,2,0.0375
2489,1,0.04375
2490,1,0.04375
2491,0,0.05
2492,1,0.04375
2493,0,0.05
2494,0,0.05
2495,1,0.05625
2496,4,0.025
2497,3,0.03125
2498,3,0.03125
2499,2,0.0375
2500,3,0.03125
2501,2,0.0375
2502,2,0.0375
2503,1,0.04375
2504,3,0.03125
2505,2,0.0375
2506,2,0.0375
2507,1,0.04375
2508,2,0.0375
2509,1,0.04375
2510,1,0.04375
2511,0,0.05
2512,3,0.03125
2513,2,0.0375
2514,2,0.0375
2515,1,0.04375
2516,2,0.0375
2517,1,0.04375
2518,1,0.04375
2519,0,0.05
2520,2,0.0375
2521,1,0.04375
2522,1,0.04375
2523,0,0.05
2524,1,0.04375
2525,0,0.05
2526,0,0.05
2527,1,0.05625
2528,3,0.03125
2529,2,0.0375
2530,2,0.0375
2531,1,0.04375
2532,2,0.0375
2533,1,0.04375
2534,1,0.04375
2535,0,0.05
2536,2,0.0375
2537,1,0.04375
2538,1,0.04375
2539,0,0.05
2540,1,0.04375
2541,0,0.05
2542,0,0.05
2543,1,0.05625
2544,2,0.0375
2545,1,0.04375
2546,1,0.04375
2547,0,0.05
2548,1,0.04375
2549,0,0.05
2550,0,0.05
2551,1,0.05625
2552,1,0.04375
2553,0,0.05
2554,0,0.05
2555,1,0.05625
2556,0,0.05
2557,1,0.05625
2558,1,0.05625
2559,2,0.0625
2560,2,0.0125
2561,3,0.01875
2562,3,0.01875
2563,4,0.025
2564,3,0.01875
2565,4,0.025
2566,4,0.025
2567,3,0.03125
2568,3,0.01875
2569,4,0.025
2570,4,0.025
2571,3,0.03125
2572,4,0.025
2573,3,0.03125
2574,3,0.03125
2575,2,0.0375
2576,3,0.01875
2577,4,0.025
2578,4,0.025
2579,3,0.03125
2580,4,0.025
2581,3,0.03125
2582,3,0.03125
2583,2,0.0375
2584,4,0.025
2585,3,0.03125
2586,3,0.03125
2587,2,0.0375
2588,3,0.03125
2589,2,0.0375
2590,2,0.0375
2591,1,0.04375
2592,3,0.01875
2593,4,0.025
2594,4,0.025
2595,3,0.03125
2596,4,0.025
2597,3,0.03125
2598,3,0.03125
2599,2,0.0375
2600,4,0.025
2601,3,0.03125
2602,3,0.03125
2603,2,0.0375
2604,3,0.03125
2605,2,0.0375
2606,2,0.0375
2607,1,0.04375
2608,4,0.025
2609,3,0.03125
2610,3,0.03125
2611,2,0.0375
2612,3,0.03125
2613,2,0.0375
2614,2,0.0375
2615,1,0.04375
2616,3,0.03125
2617,2,0.0375
2618,2,0.0375
2619,1,0.04375
2620,2,0.0375
2621,1,0.04375
2622,1,0.04375
2623,0,0.05
2624,3,0.01875
2625,4,0.025
2626,4,0.025
2627,3,0.03125
2628,4,0.025
2629,3,0.03125
2630,3,0.03125
2631,2,0.0375
2632,4,0.025
2633,3,0.03125
2634,3,0.03125
2635,2,0.0375
2636,3,0.03125
2637,2,0.0375
2638,2,0.0375
2639,1,0.04375
2640,4,0.025
2641,3,0.03125
2642,3,0.03125
2643,2,0.0375
2644,3,0.03125
2645,2,0.0375
2646,2,0.0375
2647,1,0.04375
2648,3,0.03125
2649,2,0.0375
2650,2,0.0375
2651,1,0.04375
2652,2,0.0375
2653,1,0.04375
2654,1,0.04375
2655,0,0.05
2656,4,0.025
2657,3,0.03125
2658,3,0.03125
2659,2,0.0375
2660,3,0.03125
2661,2,0.0375
2662,2,0.0375
2663,1,0.04375
2664,3,0.03125
2665,2,0.0375
2666,2,0.0375
2667,1,0.04375
2668,2,0.0375
2669,1,0.04375
2670,1,0.04375
2671,0,0.05
2672,3,0.03125
2673,2,0.0375
2674,2,0.0375
2675,1,0.04375
2676,2,0.0375
2677,1,0.04375
2678,1,0.04375
2679,0,0.05
2680,2,0.0375
2681,1,0.04375
2682,1,0.04375
2683,0,0.05
2684,1,0.04375
2685,0,0.05
2686,0,0.05
2687,1,0.05625
2688,3,0.01875
2689,4,0.025
2690,4,0.025
2691,3,0.03125
2692,4,0.025
2693,3,0.03125
2694,3,0.03125
2695,2,0.0375
2696,4,0.025
2697,3,0.03125
2698,3,0.03125
2699,2,0.0375
2700,3,0.03125
2701,2,0.0375
2702,2,0.0375
2703,1,0.04375
2704,4,0.025
2705,3,0.03125
2706,3,0.03125
2707,2,0.0375
2708,3,0.03125
2709,2,0.0375
2710,2,0.0375
2711,1,0.04375
2712,3,0.03125
2713,2,0.0375
2714,2,0.0375
2715,1,0.04375
2716,2,0.0375
2717,1,0.04375
2718,1,0.04375
2719,0,0.05
2720,4,0.025
2721,3,0.03125
2722,3,0.03125
2723,2,0.0375
2724,3,0.03125
2725,2,0.0375
2726,2,0.0375
2727,1,0.04375
2728,3,0.03125
2729,2,0.0375
2730,2,0.0375
2731,1,0.04375
2732,2,0.0375
2733,1,0.04375
2734,1,0.04375
2735,0,0.05
2736,3,0.03125
2737,2,0.0375
2738,2,0.0375
2739,1,0.04375
2740,2,0.0375
2741,1,0.04375
2742,1,0.04375
2743,0,0.05
2744,2,0.0375
2745,1,0.04375
2746,1,0.04375
2747,0,0.05
2748,1,0.04375
2749,0,0.05
2750,0,0.05
2751,1,0.05625
2752,4,0.025
2753,3,0.03125
2754,3,0.03125
2755,2,0.0375
2756,3,0.03125
2757,2,0.0375
2758,2,0.0375
2759,1,0.04375
2760,3,0.03125
2761,2,0.0375
2762,2,0.0375
2763,1,0.04375
2764,2,0.0375
2765,1,0.04375
2766,1,0.04375
2767,0,0.05
2768,3,0.03125
2769,2,0.0375
2770,2,0.0375
2771,1,0.04375
2772,2,0.0375
2773,1,0.04375
2774,1,0.04375
2775,0,0.05
2776,2,0.0375
2777,1,0.04375
2778,1,0.04375
2779,0,0.05
2780,1,0.04375
2781,0,0.05
2782,0,0.05
2783,1,0.05625
2784,3,0.03125
2785,2,0.0375
2786,2,0.0375
2787,1,0.04375
2788,2,0.0375
2789,1,0.04375
2790,1,0.04375
2791,0,0.05
2792,2,0.0375
2793,1,0.04375
2794,1,0.04375
2795,0,0.05
2796,1,0.04375
2797,0,0.05
2798,0,0.05
2799,1,0.05625
2800,2,0.0375
2801,1,0.04375
2802,1,0.04375
2803,0,0.05
2804,1,0.04375
2805,0,0.05
2806,0,0.05
2807,1,0.05625
2808,1,0.04375
2809,0,0.05
2810,0,0.05
2811,1,0.05625
2812,0,0.05
2813,1,0.05625
2814,1,0.05625
2815,2,0.0625
2816,3,0.01875
2817,4,0.025
2818,4,0.025
2819,3,0.03125
2820,4,0.025
2821,3,0.03125
2822,3,0.03125
2823,2,0.0375
2824,4,0.025
2825,3,0.03125
2826,3,0.03125
2827,2,0.0375
2828,3,0.03125
2829,2,0.0375
2830,2,0.0375
2831,1,0.04375
2832,4,0.025
2833,3,0.03125
2834,3,0.03125
2835,2,0.0375
2836,3,0.03125
2837,2,0.0375
2838,2,0.0375
2839,1,0.04375
2840,3,0.03125
2841,2,0.0375
2842,2,0.0375
2843,1,0.04375
2844,2,0.0375
2845,1,0.04375
2846,1,0.04375
2847,0,0.05
2848,4,0.025
2849,3,0.03125
2850,3,0.03125
2851,2,0.0375
2852,3,0.03125
2853,2,0.0375
2854,2,0.0375
2855,1,0.04375
2856,3,0.03125
2857,2,0.0375
2858,2,0.0375
2859,1,0.04375
2860,2,0.0375
2861,1,0.04375
2862,1,0.04375
2863,0,0.05
2864,3,0.03125
2865,2,0.0375
2866,2,0.0375
2867,1,0.04375
2868,2,0.0375
2869,1,0.04375
2870,1,0.04375
2871,0,0.05
2872,2,0.0375
2873,1,0.04375
2874,1,0.04375
2875,0,0.05
2876,1,0.04375
2877,0,0.05
2878,0,0.05
2879,1,0.05625
2880,4,0.025
2881,3,0.03125
2882,3,0.03125
2883,2,0.0375
2884,3,0.03125
2885,2,0.0375
2886,2,0.0375
2887,1,0.04375
2888,3,0.03125
2889,2,0.0375
2890,2,0.0375
2891,1,0.04375
2892,2,0.0375
2893,1,0.04375
2894,1,0.04375
2895,0,0.05
2896,3,0.03125
2897,2,0.0375
2898,2,0.0375
2899,1,0.04375
2900,2,0.0375
2901,1,0.04375
2902,1,0.04375
2903,0,0.05
2904,2,0.0375
2905,1,0.04375
2906,1,0.04375
2907,0,0.05
2908,1,0.04375
2909,0,0.05
2910,0,0.05
2911,1,0.05625
2912,3,0.03125
2913,2,0.0375
2914,2,0.0375
2915,1,0.04375
2916,2,0.0375
2917,1,0.04375
2918,1,0.04375
2919,0,0.05
2920,2,0.0375
2921,1,0.04375
2922,1,0.04375
2923,0,0.05
2924,1,0.04375
2925,0,0.05
2926,0,0.05
2927,1,0.05625
2928,2,0.0375
2929,1,0.04375
2930,1,0.04375
2931,0,0.05
2932,1,0.04375
2933,0,0.05
2934,0,0.05
2935,1,0.05625
2936,1,0.04375
2937,0,0.05
2938,0,0.05
2939,1,0.05625
2940,0,0.05
2941,1,0.05625
2942,1,0.05625
2943,2,0.0625
2944,4,0.025
2945,3,0.03125
2946,3,0.03125
2947,2,0.0375
2948,3,0.03125
2949,2,0.0375
2950,2,0.0375
2951,1,0.04375
2952,3,0.03125
2953,2,0.0375
2954,2,0.0375
2955,1,0.04375
2956,2,0.0375
2957,1,0.04375
2958,1,0.04375
2959,0,0.05
2960,3,0.03125
2961,2,0.0375
2962,2,0.0375
2963,1,0.04375
2964,2,0.0375
2965,1,0.04375
